ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
31,101,318.169,24,24,304.77712392807007,1,0,12,12.409592087768024,90.0,124.09592087768027
32,102,287.724,24,24,278.0192232131958,7,0,9,24.935880834653652,110.0,249.3588083465365
33,103,384.053,24,24,261.17013931274414,8,0,18,29.432859655980128,130.0,294.3285965598012
34,104,390.328,24,24,291.8867678642273,3,0,23,17.044103765655635,100.0,170.44103765655635
35,105,295.506,24,24,292.80807161331177,4,0,14,10.639716556567244,100.0,106.39716556567244
36,106,248.076,24,24,295.0329465866089,2,0,3,19.890183534309365,110.0,198.90183534309364
37,107,331.012,24,24,265.3912510871887,10,0,14,13.695829492207382,120.0,136.95829492207383
38,108,309.436,24,24,269.49983835220337,10,0,8,23.333874692702697,110.0,233.338746927027
39,109,401.321,24,24,268.2731599807739,8,0,23,19.089428940783886,120.0,190.89428940783884
40,110,273.71,24,24,277.6741189956665,6,0,4,19.41958965580232,120.0,194.19589655802318
41,101,282.197,24,24,281.4137783050537,8,0,10,13.62075123365987,100.0,136.20751233659868
42,102,329.649,24,24,268.82728147506714,8,0,8,27.24239453217049,120.0,272.42394532170493
43,103,354.843,24,24,273.79389238357544,6,0,20,20.68699576566202,120.0,206.8699576566202
44,104,269.174,24,24,278.1757926940918,8,0,7,11.080690909165085,110.0,110.80690909165085
45,105,274.72,24,24,304.44068145751953,2,0,7,13.531018722761443,90.0,135.31018722761442
46,106,296.642,24,24,288.4044237136841,2,0,8,21.985232711773193,120.0,219.85232711773187
47,107,280.491,24,24,271.71253204345703,9,0,9,12.624889841686288,120.0,126.2488984168629
48,108,336.47,24,24,256.45359992980957,10,0,11,30.1546609134298,130.0,301.54660913429797
49,109,264.728,24,24,282.44419288635254,6,0,5,16.852694424605257,110.0,168.52694424605255
50,110,244.198,24,24,295.0769920349121,4,0,2,14.743331045768041,100.0,147.43331045768042
51,101,322.34,24,24,296.988561630249,2,0,9,20.038092028966528,100.0,200.3809202896653
52,102,316.6,24,24,271.4500560760498,8,0,9,18.4998179972366,120.0,184.99817997236602
53,103,455.717,24,24,255.28961849212646,5,0,28,34.03460302068517,160.0,340.3460302068517
54,104,296.654,24,24,295.9416751861572,7,0,12,13.527746026286552,70.0,135.27746026286553
55,105,308.505,24,24,278.8948664665222,3,0,8,18.68376635746201,140.0,186.83766357462008
56,106,396.731,24,24,281.1909523010254,3,0,22,26.030139856763654,120.0,260.30139856763657
57,107,436.236,24,24,250.46609687805176,11,0,45,16.77967715282764,140.0,167.7967715282764
58,108,345.786,24,24,262.28081035614014,9,0,10,25.73063312159318,130.0,257.3063312159318
59,109,417.364,24,24,256.1274003982544,7,0,18,29.575299307674317,150.0,295.75299307674317
60,110,296.179,24,24,265.51878595352173,6,0,10,19.9373744139761,150.0,199.37374413976102
61,101,393.061,24,24,259.8859896659851,3,0,24,30.3800257274829,170.0,303.80025727482894
62,102,363.967,24,24,237.0712456703186,10,0,15,28.095823360839173,180.0,280.9582336083917
63,103,371.942,24,24,247.9792766571045,7,0,20,35.06906219515455,170.0,350.6906219515454
64,104,291.898,24,24,262.84561920166016,11,0,22,22.181251779309537,110.0,221.8125177930954
65,105,262.211,24,24,276.208420753479,6,0,6,10.971904438349542,130.0,109.71904438349542
66,106,291.992,24,24,258.8528003692627,7,0,8,18.823984964082655,160.0,188.23984964082655
67,107,325.579,24,24,252.0141294002533,12,0,22,11.619552356263965,140.0,116.19552356263962
68,108,351.639,24,24,248.76156520843506,11,0,20,24.128097309856464,150.0,241.28097309856463
69,109,286.356,24,24,265.17462253570557,6,0,8,19.417925105978817,150.0,194.17925105978824
70,110,325.873,24,24,258.74182176589966,4,0,15,17.527270110709257,180.0,175.2727011070926
71,101,270.465,24,24,282.68208360671997,3,0,6,19.393054223634227,130.0,193.93054223634226
72,102,342.458,24,24,236.4671323299408,9,0,10,31.77621502107868,190.0,317.7621502107868
73,103,410.909,24,24,243.05165719985962,9,0,17,26.49447843470179,170.0,264.94478434701796
74,104,326.712,24,24,271.95769453048706,4,0,15,16.8076389952844,150.0,168.07638995284395
75,105,261.622,24,24,273.3426113128662,10,0,6,12.191299812218418,110.0,121.91299812218418
76,106,282.327,24,24,268.43612003326416,9,0,16,18.546278765334883,120.0,185.4627876533488
77,107,425.034,24,24,232.75518679618835,13,0,32,15.816001876543258,170.0,158.1600187654326
78,108,466.412,24,24,265.9907937049866,4,0,21,35.03065000489133,140.0,350.3065000489133
79,109,315.446,24,24,262.3295249938965,7,0,5,23.90156448114403,150.0,239.01564481144032
80,110,264.305,24,24,265.5377597808838,9,0,8,16.54080483128053,130.0,165.40804831280528
