ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
38,108,308.296,24,24,275.75129413604736,6,0,15,16.247829043429135,110.0,162.47829043429135
39,109,326.068,24,24,261.8474359512329,5,0,7,26.920927238801525,140.0,269.2092723880153
40,110,264.731,24,24,267.49485445022583,7,0,7,15.008577375227988,130.0,150.0857737522799
41,101,269.175,24,24,278.63592529296875,5,0,7,14.773452754933139,120.0,147.73452754933137
42,102,332.748,24,24,249.00888538360596,9,0,12,28.318509337438325,140.0,283.1850933743833
43,103,348.217,24,24,236.33301901817322,10,0,8,31.11163059388705,160.0,311.1163059388705
44,104,443.886,24,24,248.09339952468872,9,0,38,29.01099833858619,130.0,290.1099833858618
45,105,296.125,24,24,271.0639750957489,7,0,10,15.726699571481443,120.0,157.26699571481444
46,106,342.822,24,24,255.7419776916504,9,0,22,21.263355703862562,130.0,212.63355703862558
47,107,413.933,24,24,252.7577142715454,8,0,40,12.903805227536381,150.0,129.03805227536384
48,108,365.512,24,24,269.3282198905945,4,0,24,16.95295302225805,140.0,169.5295302225805
49,109,312.744,24,24,245.3106141090393,9,0,6,21.148975443828167,160.0,211.48975443828166
50,110,339.059,24,24,252.68538570404053,4,0,11,28.02435636135852,170.0,280.2435636135852
51,101,266.472,24,24,272.36942768096924,4,0,6,18.550951651690482,140.0,185.50951651690477
52,102,415.826,24,24,251.57086634635925,7,0,24,29.04855587618813,140.0,290.4855587618813
53,103,329.544,24,24,246.25083541870117,9,0,13,26.248605145360063,150.0,262.4860514536006
54,104,435.448,24,24,278.4112448692322,4,0,34,23.481256986987127,100.0,234.81256986987125
55,105,349.849,24,24,236.77442169189453,8,0,12,17.875953303221852,190.0,178.7595330322185
56,106,417.766,24,24,245.75365781784058,3,0,27,30.41056789125462,180.0,304.1056789125462
57,107,359.852,24,24,258.1213002204895,9,0,27,10.63115872413796,140.0,106.31158724137958
58,108,268.308,24,24,272.61953926086426,3,0,3,22.300757848162274,140.0,223.00757848162272
59,109,520.716,24,24,247.22592496871948,7,0,42,22.1234394260526,150.0,221.234394260526
60,110,302.796,24,24,260.43316078186035,6,0,7,20.111394914988097,150.0,201.11394914988094
61,101,309.585,24,24,271.3789348602295,3,0,7,23.535101878685833,140.0,235.35101878685833
62,102,383.84,24,24,264.9511089324951,4,0,36,21.748153399437925,140.0,217.48153399437922
63,103,311.901,24,24,265.73761320114136,3,0,6,26.27063571510224,150.0,262.7063571510224
64,104,329.548,24,24,276.300253868103,7,0,12,19.499567903898946,100.0,194.99567903898946
65,105,351.552,24,24,278.52753162384033,2,0,20,11.620771176122862,140.0,116.20771176122861
66,106,262.445,24,24,258.4306116104126,7,0,7,19.282295268162137,150.0,192.82295268162136
67,107,350.591,24,24,251.155255317688,9,0,16,15.574557111431274,150.0,155.74557111431272
68,108,302.463,24,24,248.90163707733154,11,0,8,19.3306060396049,140.0,193.306060396049
69,109,392.439,24,24,264.6775598526001,4,0,12,24.70405326707519,140.0,247.0405326707519
70,110,338.118,24,24,257.256142616272,8,0,9,19.57309030464122,140.0,195.73090304641218
71,101,282.94,24,24,266.46608781814575,5,0,1,21.72317844274422,140.0,217.2317844274422
72,102,380.279,24,24,238.4294400215149,9,0,16,30.117586979915412,160.0,301.1758697991541
73,103,296.852,24,24,236.365624666214,8,0,5,28.55729193525984,180.0,285.57291935259843
74,104,405.031,24,24,256.626455783844,10,0,23,18.95590495696153,120.0,189.55904956961524
75,105,282.471,24,24,273.91757917404175,9,0,9,13.47070001855044,100.0,134.7070001855044
76,106,277.877,24,24,264.742458820343,4,0,4,21.262568054862875,150.0,212.6256805486287
77,107,351.146,24,24,252.20201897621155,9,0,19,13.829955570859457,150.0,138.2995557085946
78,108,417.408,24,24,259.8816890716553,2,0,20,24.363848901452464,160.0,243.63848901452462
79,109,349.704,24,24,253.33756923675537,5,0,14,21.104043119448573,170.0,211.04043119448568
80,110,369.946,24,24,282.0579686164856,2,0,27,16.57005094773582,120.0,165.7005094773582
81,101,266.291,24,24,273.1634840965271,5,0,7,15.560852910804888,130.0,155.60852910804888
82,102,293.475,24,24,246.69420528411865,9,0,11,22.176303922093474,160.0,221.76303922093476
83,103,319.869,24,24,257.5953004360199,6,0,14,34.007834000055624,130.0,340.07834000055624
84,104,327.319,24,24,255.09058022499084,12,0,11,20.682359321148166,110.0,206.82359321148166
85,105,315.353,24,24,257.9560430049896,8,0,10,11.739914514878295,150.0,117.39914514878296
86,106,385.721,24,24,256.4794520139694,5,0,20,30.867568585928897,140.0,308.67568585928893
87,107,291.37,24,24,245.86160564422607,11,0,5,13.563982715770408,160.0,135.63982715770405
88,108,313.976,24,24,260.45302867889404,2,0,18,22.578284789875802,170.0,225.7828478987581
89,109,277.426,24,24,242.7835636138916,12,0,5,26.19405090007251,140.0,261.9405090007251
90,110,302.118,24,24,237.15673875808716,10,0,10,18.905418682559826,180.0,189.05418682559824
91,101,267.947,24,24,289.8439521789551,1,0,6,10.260072065724362,130.0,102.60072065724364
92,102,418.456,24,24,239.6604881286621,6,0,30,31.399171799972994,170.0,313.99171799972993
93,103,524.473,24,24,252.81595134735107,4,0,38,25.30674527228987,150.0,253.06745272289868
94,104,384.452,24,24,264.41011571884155,7,0,19,27.649807787892346,110.0,276.4980778789235
95,105,317.793,24,24,272.5194253921509,8,0,9,14.134285395870238,110.0,141.3428539587024
96,106,277.591,24,24,250.14426136016846,8,0,3,33.92621679775174,140.0,339.2621679775175
97,107,460.879,24,24,256.8742470741272,6,0,30,22.709586529143934,140.0,227.09586529143934
98,108,269.837,24,24,266.6461067199707,4,0,1,20.589821827054145,150.0,205.8982182705414
99,109,303.05,24,24,259.53535890579224,5,0,8,26.607732585297192,150.0,266.07732585297197
100,110,333.525,24,24,250.6206796169281,8,0,14,28.965527285767553,140.0,289.6552728576755
101,101,462.842,24,24,251.17321753501892,4,0,21,35.54462411229192,150.0,355.4462411229192
102,102,355.872,24,24,250.24666500091553,6,0,14,27.922220799340646,160.0,279.2222079934064
103,103,345.588,24,24,255.6322774887085,6,0,16,23.11285909779921,150.0,231.1285909779921
104,104,362.571,24,24,247.0072422027588,14,0,30,17.487919325441556,120.0,174.8791932544156
105,105,289.049,24,24,252.06992387771606,8,0,7,11.550105450940825,170.0,115.50105450940825
106,106,291.35,24,24,258.0793089866638,8,0,5,27.36781981314243,130.0,273.6781981314242
107,107,283.882,24,24,245.29029512405396,13,0,11,12.849510698977252,140.0,128.49510698977252
