run_label,episodes,train_seed_start,train_seed_count,seen_seed_start,seen_seed_count,unseen_seed_start,unseen_seed_count,cranes,lifts,candidate_k,seen_mappo_makespan_mean,seen_mappo_makespan_std,seen_nearest_makespan_mean,seen_random_makespan_mean,seen_nearest_improve_pct,seen_random_improve_pct,unseen_mappo_makespan_mean,unseen_mappo_makespan_std,unseen_nearest_makespan_mean,unseen_random_makespan_mean,unseen_nearest_improve_pct,unseen_random_improve_pct,completion_rate_seen,completion_rate_unseen,hard_executed_seen,hard_executed_unseen,hard_mask_seen,hard_mask_unseen,soft_seen,soft_unseen,travel_unseen,setup_unseen,move_unseen,generalization_gap,model_path,outdir
group1_train101-110_unseen201-220,80,101,10,101,10,201,20,3,24,5,317.7678,42.352458478345746,347.8401,358.88989999999995,8.645437946918708,11.458137997196337,321.32165000000003,47.81320384608733,355.47380000000004,352.3297,9.607501312333005,8.800861806427324,100.0,100.0,0.0,0.0,12.6,15.5,4.4,5.9,14.36015650754158,103.0,143.60156507541578,3.5538500000000113,python_mappo/outputs_repeated_step5/group1_train101-110_unseen201-220/pytorch_mappo_model.pt,python_mappo/outputs_repeated_step5/group1_train101-110_unseen201-220
group2_train111-120_unseen231-250,80,111,10,111,10,231,20,3,24,5,313.30890000000005,38.37991101722358,341.44130000000007,346.59220000000005,8.239307898605123,9.603014724509089,298.0452,36.99663583165366,318.93195000000003,327.44945,6.548967577566313,8.97978298635102,100.0,100.0,0.0,0.0,14.9,11.2,3.9,5.7,19.474479994294445,102.5,194.74479994294444,-15.263700000000028,python_mappo/outputs_repeated_step5/group2_train111-120_unseen231-250/pytorch_mappo_model.pt,python_mappo/outputs_repeated_step5/group2_train111-120_unseen231-250
group3_train121-130_unseen261-280,80,121,10,121,10,261,20,3,24,5,316.5972,37.359372491518116,324.91049999999996,324.8491,2.558643072476873,2.5402256001325028,326.11435000000006,51.13992626439248,326.28245000000004,342.3970499999999,0.05151977987169743,4.75550242036252,100.0,100.0,0.0,0.0,12.2,11.45,6.0,7.25,16.417839707323683,126.5,164.17839707323685,9.517150000000072,python_mappo/outputs_repeated_step5/group3_train121-130_unseen261-280/pytorch_mappo_model.pt,python_mappo/outputs_repeated_step5/group3_train121-130_unseen261-280
