ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
40,130,289.967,24,24,268.7847385406494,6,0,3,12.384202855916731,150.0,123.84202855916728
41,121,381.71,24,24,272.160386800766,11,0,36,11.132039633424775,90.0,111.32039633424773
42,122,269.932,24,24,294.5582752227783,4,0,14,9.805723459984003,100.0,98.05723459984003
43,123,326.731,24,24,276.7581524848938,5,0,9,17.472832791820448,130.0,174.72832791820449
44,124,244.836,24,24,293.10929107666016,6,0,4,14.635692510339224,90.0,146.3569251033922
45,125,354.894,24,24,265.40563917160034,10,0,19,13.64783036242494,120.0,136.4783036242494
46,126,299.014,24,24,257.1725130081177,9,0,10,17.75828516650332,150.0,177.58285166503316
47,127,301.879,24,24,273.153799533844,4,0,8,12.820633612051292,150.0,128.20633612051293
48,128,288.286,24,24,278.25140953063965,2,0,6,15.828635122168805,150.0,158.28635122168802
49,129,270.481,24,24,269.48229789733887,7,0,4,15.059008915056927,140.0,150.59008915056924
50,130,279.152,24,24,298.9927177429199,1,0,4,10.024285726649671,110.0,100.24285726649671
51,121,489.087,24,24,266.0579881668091,7,0,35,21.473349232686903,120.0,214.73349232686903
52,122,259.19,24,24,303.30722999572754,4,0,5,10.642565371424082,80.0,106.42565371424082
53,123,269.491,24,24,274.32730293273926,6,0,3,22.242310686290715,130.0,222.42310686290713
54,124,254.623,24,24,281.2272491455078,6,0,6,12.575832751818073,120.0,125.75832751818072
55,125,284.392,24,24,257.6083388328552,14,0,11,17.972204683412635,110.0,179.72204683412633
56,126,360.739,24,24,260.76318168640137,7,0,15,19.122734435169264,150.0,191.22734435169264
57,127,300.008,24,24,268.273202419281,8,0,11,17.42265757070118,130.0,174.22657570701182
58,128,339.345,24,24,271.62007093429565,2,0,12,19.599747295012087,160.0,195.99747295012088
59,129,317.864,24,24,282.20642852783203,3,0,13,19.31187392454938,130.0,193.1187392454938
60,130,308.979,24,24,305.6124835014343,1,0,17,9.625051214590309,90.0,96.2505121459031
61,121,369.785,24,24,280.47589445114136,11,0,22,15.08032215753713,70.0,150.8032215753713
62,122,258.489,24,24,280.9854402542114,8,0,3,18.381818558333112,100.0,183.81818558333111
63,123,409.604,24,24,267.9742155075073,4,0,16,20.085933528248088,150.0,200.85933528248088
64,124,344.576,24,24,265.40724182128906,9,0,10,28.64249574304354,120.0,286.4249574304354
65,125,258.121,24,24,252.42371344566345,15,0,5,13.587619766773747,120.0,135.87619766773744
66,126,345.62,24,24,238.47351932525635,12,0,15,30.088260570065604,160.0,300.8826057006561
67,127,283.954,24,24,271.92230319976807,6,0,8,15.258952209235467,140.0,152.58952209235466
68,128,257.313,24,24,280.88427543640137,6,0,3,15.385733135654212,120.0,153.85733135654212
69,129,291.623,24,24,269.8020992279053,9,0,7,18.992997978920357,120.0,189.9299797892036
70,130,279.125,24,24,302.3821063041687,0,0,7,8.726303589580121,110.0,87.26303589580121
71,121,302.745,24,24,270.34101819992065,10,0,13,15.529928397441967,110.0,155.29928397441967
72,122,285.472,24,24,279.86876487731934,7,0,10,15.437451434727542,110.0,154.3745143472754
73,123,291.705,24,24,260.21516132354736,10,0,7,17.61611639021219,130.0,176.16116390212184
74,124,308.021,24,24,294.32891845703125,2,0,6,15.57026041838428,110.0,155.70260418384274
75,125,499.101,24,24,262.0981955528259,7,0,34,21.339323409262793,130.0,213.3932340926279
76,126,396.08,24,24,265.4495825767517,4,0,25,15.168052361981363,160.0,151.68052361981364
77,127,329.781,24,24,276.282603263855,5,0,16,14.057983281358982,130.0,140.57983281358983
78,128,327.908,24,24,270.85930919647217,4,0,8,20.468970534425434,150.0,204.68970534425432
79,129,373.635,24,24,277.86248207092285,3,0,11,15.458369230567202,140.0,154.58369230567206
80,130,273.918,24,24,297.71683502197266,3,0,5,14.277204453226446,100.0,142.77204453226443
