level,ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
L3_4C36L,117,107,441.778,36,36,370.38742089271545,9,0,70,15.375276923234166,160.0,153.75276923234168
L3_4C36L,118,108,397.778,36,36,387.7696771621704,6,0,28,14.101077802004438,150.0,141.01077802004434
L3_4C36L,119,109,448.13,36,36,337.39200496673584,9,0,41,32.02664208436877,240.0,320.2664208436876
L3_4C36L,120,110,480.482,36,36,363.1967544555664,5,0,46,19.344136286342763,210.0,193.44136286342763
L3_4C36L,121,101,322.007,36,36,401.38490200042725,7,0,25,20.38364458059603,110.0,203.8364458059603
L3_4C36L,122,102,318.569,36,36,387.61231327056885,11,0,12,19.625625897447424,120.0,196.25625897447424
L3_4C36L,123,103,461.048,36,36,350.85122299194336,6,0,34,25.495919360316584,230.0,254.95919360316572
L3_4C36L,124,104,517.897,36,36,361.74715089797974,11,0,50,17.50949174533445,160.0,175.0949174533445
L3_4C36L,125,105,389.131,36,36,381.36996936798096,7,0,23,12.1001188951217,160.0,121.00118895121702
L3_4C36L,126,106,309.447,36,36,376.0082130432129,9,0,14,24.972635997116527,160.0,249.7263599711652
L3_4C36L,127,107,397.723,36,36,327.3288563489914,18,0,22,35.57045634606672,200.0,355.70456346066715
L3_4C36L,128,108,281.85,36,36,392.11253547668457,8,0,8,12.958218198141708,140.0,129.58218198141708
L3_4C36L,129,109,442.754,36,36,363.49330949783325,7,0,40,26.688954829277254,190.0,266.8895482927726
L3_4C36L,130,110,327.218,36,36,369.57606506347656,10,0,11,14.746450743884349,180.0,147.46450743884353
L3_4C36L,131,101,354.494,36,36,356.21075439453125,10,0,24,20.96415357177707,200.0,209.6415357177707
L3_4C36L,132,102,294.458,36,36,354.89045906066895,19,0,13,13.698472302911675,150.0,136.98472302911674
L3_4C36L,133,103,490.675,36,36,329.694082736969,8,0,38,34.35304598919036,260.0,343.5304598919037
L3_4C36L,134,104,384.656,36,36,392.76284313201904,7,0,29,14.12385698186154,130.0,141.2385698186154
L3_4C36L,135,105,447.855,36,36,361.48224544525146,6,0,37,15.05917573418245,210.0,150.5917573418245
L3_4C36L,136,106,365.622,36,36,370.62487411499023,10,0,22,24.583743794650985,160.0,245.83743794650982
L3_4C36L,137,107,540.751,36,36,351.44957447052,12,0,107,21.834755954894234,170.0,218.3475595489423
L3_4C36L,138,108,290.693,36,36,394.67051124572754,3,0,7,14.431630759162813,170.0,144.31630759162812
L3_4C36L,139,109,429.79,36,36,354.2039976119995,10,0,34,19.32001555786917,200.0,193.20015557869172
L3_4C36L,140,110,360.178,36,36,375.0073757171631,5,0,16,13.308738003620052,200.0,133.0873800362005
L3_4C36L,141,101,339.44,36,36,365.9816150665283,11,0,19,16.72795198816171,170.0,167.27951988161706
L3_4C36L,142,102,379.551,36,36,373.3930854797363,6,0,31,17.023044086422658,190.0,170.23044086422655
L3_4C36L,143,103,633.934,36,36,343.3811264038086,7,0,77,32.06293050522904,210.0,320.6293050522904
L3_4C36L,144,104,362.565,36,36,374.2408242225647,8,0,23,19.19723817749176,170.0,191.97238177491758
