level,ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
L1_2C12L,101,101,206.399,12,12,178.88857507705688,2,0,0,15.371428393237794,90.0,153.71428393237795
L1_2C12L,102,102,208.774,12,12,183.33127975463867,1,0,0,12.229059654906715,90.0,122.29059654906715
L1_2C12L,103,103,305.984,12,12,182.3166003227234,0,0,8,15.61131660477544,90.0,156.1131660477544
L1_2C12L,104,104,235.766,12,12,194.74373817443848,2,0,5,10.854211504806333,50.0,108.54211504806335
L1_2C12L,105,105,308.369,12,12,177.90134954452515,3,0,9,13.66217212284496,80.0,136.6217212284496
L1_2C12L,106,106,200.155,12,12,189.98862838745117,1,0,3,15.037901733934952,70.0,150.37901733934956
L1_2C12L,107,107,199.425,12,12,187.31920957565308,2,0,4,13.935963980341345,70.0,139.35963980341344
L1_2C12L,108,108,219.856,12,12,178.01472759246826,4,0,2,9.950908447589923,80.0,99.50908447589921
L1_2C12L,109,109,197.8,12,12,184.01969242095947,2,0,0,13.267705775648313,80.0,132.67705775648312
L1_2C12L,110,110,223.228,12,12,186.90397691726685,2,0,4,13.653407982206716,70.0,136.53407982206716
L1_2C12L,111,101,206.714,12,12,182.70619583129883,1,0,0,12.64600243895778,90.0,126.46002438957781
L1_2C12L,112,102,206.428,12,12,188.2825984954834,1,0,1,9.057992276279032,80.0,90.57992276279033
L1_2C12L,113,103,238.541,12,12,185.15228271484375,0,0,4,9.492387809385407,90.0,94.92387809385407
L1_2C12L,114,104,257.669,12,12,180.17295932769775,4,0,6,12.756808871299683,70.0,127.56808871299683
L1_2C12L,115,105,197.403,12,12,172.90057754516602,6,0,0,10.33140933179524,80.0,103.3140933179524
L1_2C12L,116,106,210.098,12,12,191.6077995300293,1,0,1,11.307337122328077,70.0,113.07337122328076
L1_2C12L,117,107,196.059,12,12,187.14276504516602,1,0,0,11.190782498568069,80.0,111.90782498568068
L1_2C12L,118,108,197.889,12,12,178.40003561973572,4,0,2,10.33320819404553,80.0,103.3320819404553
L1_2C12L,119,109,234.318,12,12,180.60514783859253,1,0,2,17.982844554490374,90.0,179.82844554490373
L1_2C12L,120,110,210.756,12,12,179.81715393066406,0,0,0,18.942805449449935,100.0,189.4280544944993
L1_2C12L,121,101,201.089,12,12,192.69082021713257,0,0,0,16.030597053731363,70.0,160.30597053731364
L1_2C12L,122,102,197.75,12,12,198.72078895568848,0,0,4,7.597372944768009,60.0,75.97372944768009
L1_2C12L,123,103,238.445,12,12,185.1811089515686,0,0,5,9.396307944903137,90.0,93.96307944903137
L1_2C12L,124,104,238.532,12,12,181.8488326072693,2,0,4,13.837220485970791,80.0,138.3722048597079
L1_2C12L,125,105,199.82,12,12,180.94824028015137,3,0,1,13.50587482429809,80.0,135.05874824298093
L1_2C12L,126,106,209.883,12,12,190.0897674560547,1,0,3,13.034093630976004,70.0,130.34093630976005
L1_2C12L,127,107,209.937,12,12,198.08409357070923,1,0,3,9.719690226403348,50.0,97.19690226403348
L1_2C12L,128,108,219.075,12,12,171.89674711227417,6,0,3,10.34418147218579,80.0,103.4418147218579
L1_2C12L,129,109,206.141,12,12,182.42322254180908,0,0,0,11.922591989407772,100.0,119.22591989407772
L1_2C12L,130,110,188.33,12,12,193.81532096862793,1,0,0,15.615606737267925,60.0,156.15606737267925
L1_2C12L,131,101,211.348,12,12,173.33240127563477,5,0,0,18.891992102669093,80.0,188.9199210266909
L1_2C12L,132,102,246.839,12,12,192.49562168121338,0,0,8,11.681256968858428,70.0,116.8125696885843
L1_2C12L,133,103,238.561,12,12,181.36082649230957,3,0,3,8.797252221586117,80.0,87.97252221586115
L1_2C12L,134,104,244.743,12,12,188.05064249038696,3,0,5,9.831197375988149,60.0,98.31197375988147
L1_2C12L,135,105,205.351,12,12,185.4508399963379,2,0,1,8.497206283518883,80.0,84.97206283518884
L1_2C12L,136,106,207.474,12,12,194.14807796478271,0,0,1,11.173071183479125,70.0,111.73071183479125
L1_2C12L,137,107,214.205,12,12,204.6268081665039,0,0,5,11.243975644378388,40.0,112.43975644378386
L1_2C12L,138,108,218.865,12,12,176.9807164669037,3,0,2,10.064288559808881,90.0,100.64288559808882
L1_2C12L,139,109,216.852,12,12,182.60025882720947,1,0,0,11.332467328201616,90.0,113.32467328201616
L1_2C12L,140,110,196.986,12,12,190.18402194976807,0,0,0,12.719932435337055,80.0,127.19932435337056
L1_2C12L,141,101,235.55,12,12,185.9417600631714,1,0,2,13.527479181989722,80.0,135.27479181989725
L1_2C12L,142,102,217.731,12,12,187.72649574279785,1,0,3,7.5783490421948825,80.0,75.78349042194881
L1_2C12L,143,103,239.294,12,12,175.8504514694214,2,0,2,10.498493310253796,100.0,104.98493310253797
L1_2C12L,144,104,200.161,12,12,185.7631540298462,4,0,1,12.456150143283146,60.0,124.56150143283146
L1_2C12L,145,105,194.656,12,12,188.64379215240479,1,0,0,7.854027355690563,80.0,78.54027355690563
L1_2C12L,146,106,207.363,12,12,191.23175621032715,1,0,2,10.89415545540051,70.0,108.94155455400512
L1_2C12L,147,107,255.1,12,12,193.23298597335815,0,0,6,9.2233962521467,70.0,92.233962521467
L1_2C12L,148,108,255.193,12,12,182.7728786468506,2,0,6,10.75705720953125,80.0,107.57057209531249
L1_2C12L,149,109,221.206,12,12,180.87014293670654,1,0,0,18.766184517168316,90.0,187.66184517168318
L1_2C12L,150,110,230.266,12,12,187.35854482650757,1,0,2,8.804867831759903,80.0,88.04867831759904
L1_2C12L,151,101,197.933,12,12,189.54272270202637,1,0,0,18.19090826688084,70.0,181.90908266880837
L1_2C12L,152,102,207.63,12,12,194.48168563842773,0,0,2,8.394389727231278,70.0,83.9438972723128
L1_2C12L,153,103,195.844,12,12,190.9377841949463,0,0,1,8.54072930626772,80.0,85.40729306267718
L1_2C12L,154,104,246.414,12,12,173.5086226463318,5,0,5,11.637926707037417,80.0,116.37926707037417
L1_2C12L,155,105,194.823,12,12,188.90410900115967,2,0,0,10.319642561810118,70.0,103.19642561810119
L1_2C12L,156,106,207.363,12,12,194.1814489364624,0,0,1,11.061846310649097,70.0,110.61846310649098
L1_2C12L,157,107,210.497,12,12,191.59921741485596,2,0,3,11.335943441579152,60.0,113.35943441579153
L1_2C12L,158,108,253.684,12,12,182.20916056632996,1,0,6,9.302789108610382,90.0,93.0278910861038
L1_2C12L,159,109,278.599,12,12,185.31171369552612,0,0,7,8.96095729434219,90.0,89.6095729434219
L1_2C12L,160,110,210.285,12,12,198.34803009033203,0,0,2,8.83989485073111,60.0,88.39894850731109
L1_2C12L,161,101,199.226,12,12,194.35815238952637,0,0,0,12.139494363244976,70.0,121.39494363244978
L1_2C12L,162,102,217.726,12,12,187.72786474227905,1,0,2,7.5737928307754725,80.0,75.73792830775473
L1_2C12L,163,103,206.135,12,12,176.99646854400635,2,0,3,8.345105449749726,100.0,83.45105449749725
L1_2C12L,164,104,295.161,12,12,188.04180574417114,1,0,10,13.193978308463809,70.0,131.9397830846381
L1_2C12L,165,105,209.206,12,12,195.51991748809814,1,0,3,8.266939715939145,60.0,82.66939715939147
L1_2C12L,166,106,210.53,12,12,189.97400188446045,0,0,1,11.753344968919146,80.0,117.53344968919146
L1_2C12L,167,107,255.639,12,12,187.0712275505066,2,0,9,9.762580645504668,70.0,97.62580645504667
L1_2C12L,168,108,218.865,12,12,191.04107451438904,1,0,2,9.863100568045283,70.0,98.63100568045284
L1_2C12L,169,109,253.948,12,12,181.5032777786255,0,0,4,11.655748682985159,100.0,116.55748682985157
L1_2C12L,170,110,220.291,12,12,194.3509283065796,0,0,2,8.830251155376628,70.0,88.30251155376627
L1_2C12L,171,101,234.978,12,12,182.09717798233032,1,0,1,13.0094166052723,90.0,130.09416605272298
